text;label
Parallelization of Saprse Cholesky Factorization on an SMP Cluster (Co-authors: Shigehisa Satoh, Kazuhiro Kusano, Yoshio Tanaka, Motohiko Matsuda, Mitsuhisa Sato, Conference: HPCN Europe);920
Performance Evaluation of a Firewall-Compliant Globus-based Wide-Area Cluster System (Co-authors: Yoshio Tanaka, Motonori Hirano, Mitsuhisa Sato, Hidemoto Nakada, Satoshi Sekiguchi, Conference: HPDC);920
Vision Based Navigation System by Variable Template Matching for Autonomous Mobile Robots (Co-authors: Yasunori Abe, Masaru Shikano, Toshio Fukuda, Fumihito Arai, Yoshio Tanaka, Conference: ICRA);921
Vision Based Navigation System for Autonomous Mobile Robot with Global Matching (Co-authors: Yasunori Abe, Masaru Shikano, Toshio Fukuda, Fumihito Arai, Yoshio Tanaka, Conference: ICRA);921
Mechanism and Control of Mobile Pipeline Maintenance Robot with Lazy Tongs Mechanism (Co-authors: Hidemi Hosokai, Fumio Hara, Yasuyuki Uchida, Yasunori Abe, Koetsu Tanaka, Yoshio Tanaka, Conference: ICRA);921
COMPaS: A Pentium Pro PC-based SMP Cluster and Its Experience (Co-authors: Yoshio Tanaka, Motohiko Matsuda, Makoto Ando, Kazuto Kubota, Mitsuhisa Sato, Conference: IPPS/SPDP Workshops);920
OpenGR: A Directive-Based Grid Programming Environment (Co-authors: Motonori Hirano, Mitsuhisa Sato, Yoshio Tanaka, Conference: ISHPC);920
GRPLib: A Web Service Based Framework Supporting Sustainable Execution of Large-Scale and Long-Time Grid Applications (Co-authors: Yingwen Song, Hiroshi Takemiya, Yoshio Tanaka, Hidemoto Nakada, Satoshi Sekiguchi, Conference: ISPA);920
Resource Manager for Globus-Based Wide-Area Cluster Computing (Co-authors: Yoshio Tanaka, Mitsuhisa Sato, Motonori Hirano, Hidemoto Nakada, Satoshi Sekiguchi, Conference: IWCC);920
Complementary Garbage Collector (Co-authors: Shogo Matsui, Yoshio Tanaka, Atsushi Maeda, Masakazu Nakanishi, Conference: IWMM);920
The ninf portal: an automatic generation tool for grid portals (Co-authors: Toyotaro Suzumura, Hidemoto Nakada, Masayuki Saito, Satoshi Matsuoka, Yoshio Tanaka, Satoshi Sekiguchi, Conference: Java Grande);920
GridARS: An Advance Reservation-Based Grid Co-allocation Framework for Distributed Computing and Network Resources (Co-authors: Atsuko Takefusa, Hidemoto Nakada, Tomohiro Kudoh, Yoshio Tanaka, Satoshi Sekiguchi, Conference: JSSPP);920
Communication Performance of Gigabit LAN Workstation Cluster RWC/WSC (Co-authors: Kazuto Kubota, Yoshio Tanaka, Motohiko Matsuda, Mitsuhisa Sato, Hiroshi Tezuka, Atsushi Hori, Yutaka Ishikawa, Conference: PARCO);920
Grid applications - Sustainable adaptive grid supercomputing: multiscale simulation of semiconductor processing across the pacific (Co-authors: Hiroshi Takemiya, Yoshio Tanaka, Satoshi Sekiguchi, Shuji Ogata, Rajiv K. Kalia, Aiichiro Nakano, Priya Vashishta, Conference: SC);920
A Multi-Site Virtual Cluster System for Wide Area Networks (Co-authors: Takahiro Hirofuchi, Takeshi Yokoi, Tadashi Ebara, Yusuke Tanimura, Hirotaka Ogawa, Hidetomo Nakada, Yoshio Tanaka, Satoshi Sekiguchi, Conference: LASCO);920
OmniRPC: A Grid RPC Facility for Cluster and Global Computing in OpenMP (Co-authors: Mitsuhisa Sato, Motonori Hirano, Yoshio Tanaka, Satoshi Sekiguchi, Conference: WOMPAT);920
Overlay Weaver: An overlay construction toolkit (Co-authors: Kazuyuki Shudo, Yoshio Tanaka, Satoshi Sekiguchi, Conference: Computer Communications);920
Interoperation of world-wide production e-Science infrastructures (Co-authors: Morris Riedel, Erwin Laure, Th. Soddemann, L. Field, J. P. Navarro, James Casey, Maarten Litmaath, Jean-Philippe Baud, Birger Koblitz, C. Catlett, D. Skow, Cindy Zheng, Philip M. Papadopoulos, M. Katz, N. Sharma, Oxana Smirnova, B. Konya, P. Arzberger, F. Wurthwein, A. S. Rana, T. Martin, M. Wan, V. Welch, T. Rimovsky, S. Newhouse, A. Vanni, Yoshio Tanaka, Yusuke Tanimura, Tsutomu Ikegami, David Abramson, Colin Enticott, G. Jenkins, R. Pordes, N. Sharma, S. Timm, N. Sharma, G. Moont, M. Aggarwal, D. Colling, O. van der Aa, Alex Sim, Vijaya Natarajan, Arie Shoshani, Junmin Gu, S. Chen, G. Galang, Riccardo Zappi, Luca Magnoni, Vincenzo Ciaschini, M. Pace, Valerio Venturi, Moreno Marzolla, Paolo Andreetto, B. Cowles, S. Wang, Y. Saeki, H. Sato, Satoshi Matsuoka, Putchong Uthayopas, Somsak Sriprayoonsakul, O. Koeroo, Matthew Viljoen, L. Pearlman, S. Pickles, David Wallom, G. Moloney, J. Lauret, J. Marsteller, P. Sheldon, S. Pathak, Shaun De Witt, J. Mencak, Jens Jensen, M. Hodges, D. Ross, Sugree Phatanapherom, Gilbert Netzer, A. R. Gregersen, M. Jones, S. Chen, Peter Kacsuk, Achim Streit, Daniel Mallmann, Felix Wolf, Thomas Lippert, Thierry Delaitre, E. Huedo, Neil Geddes, Conference: Concurrency and Computation: Practice and Experience);920
Network interface active messages for low overhead communication on SMP PC clusters (Co-authors: Motohiko Matsuda, Yoshio Tanaka, Kazuto Kubota, Mitsuhisa Sato, Conference: Future Generation Comp. Syst.);920
Implementation of Fault-Tolerant GridRPC Applications (Co-authors: Yusuke Tanimura, Tsutomu Ikegami, Hidemoto Nakada, Yoshio Tanaka, Satoshi Sekiguchi, Conference: J. Grid Comput.);920
Constructing Grid Applications Using Standard Grid Middleware (Co-authors: Hiroshi Takemiya, Kazuyuki Shudo, Yoshio Tanaka, Satoshi Sekiguchi, Conference: J. Grid Comput.);920
Ninf-G: A Reference Implementation of RPC-based Programming Middleware for Grid Computing (Co-authors: Yoshio Tanaka, Hidemoto Nakada, Satoshi Sekiguchi, Toyotaro Suzumura, Satoshi Matsuoka, Conference: J. Grid Comput.);920
OpenGR: A directive-based grid programming environment (Co-authors: Motonori Hirano, Mitsuhisa Sato, Yoshio Tanaka, Conference: Parallel Computing);920
Implementation and evaluation of adaptive garbage collection (Co-authors: Eiko Takaoka, Yoshio Tanaka, Masakazu Nakanishi, Conference: Systems and Computers in Japan);920
Lessons learned through driving science applications in the PRAGMA grid (Co-authors: Cindy Zheng, Mason J. Katz, Philip M. Papadopoulos, David Abramson, Shahaan Ayyub, Colin Enticott, Slavisa Garic, Wojtek Goscinski, Peter W. Arzberger, Bu-Sung Lee, Sugree Phatanapherom, Somsak Sriprayoonsakul, Putchong Uthayopas, Yoshio Tanaka, Yusuke Tanimura, Conference: IJWGS);920
The Grid Enablement and Sustainable Simulation of Multiscale Physics Applications. (Co-authors: Yingwen Song, Yoshio Tanaka, Hiroshi Takemiya, Aiichiro Nakano, Shuji Ogata, Satoshi Sekiguchi, Conference: null);920
G-lambda: coordination of a grid scheduler and lambda path service over GMPLS (Co-authors: Atsuko Takefusa, Michiaki Hayashi, Naohide Nagatsu, Hidemoto Nakada, Tomohiro Kudoh, Takahiro Miyamoto, Tomohiro Otani, Hideaki Tanaka, Masatoshi Suzuki, Yasunori Sameshima, Wataru Imajuku, Masahiko Jinno, Yoshihiro Takigawa, Shuichi Okamoto, Yoshio Tanaka, Satoshi Sekiguchi, Conference: Future Generation Computer Systems);920
GridFMO Quantum chemistry of proteins on the grid (Co-authors: Tsutomu Ikegamial, Jun Maki, Toshiya Takami, Yoshio Tanaka, Mitsuo Yokokawa, Satoshi Sekiguchi, Mutsumi Aoyagi, Conference: Proceedings of the 8th IEEE/ACM International Conference on Grid Computing);920
The Design and Implementation of a Fault-Tolerant RPC System: Ninf-C (Co-authors: Hidemoto Nakada, Satoshi Matsuoka, Yoshio Tanaka, Satoshi Sekiguchi, Conference: Proceedings of the High Performance Computing and Grid in Asia Pacific Region, Seventh International Conference);920
Relis-G: Remote Library Install System for Computational Grids (Co-authors: Hiromasa Watanabe, Hiroki Honda, Toshitsugu Yuba, Yoshio Tanaka, Mitsuhisa Sato, Conference: Proceedings of the High Performance Computing and Grid in Asia Pacific Region, Seventh International Conference);920
Grid PSE Builder: A Framework for Building Web-based Distributed PSE on Grid (Co-authors: Motonori Hirano, Naotaka Yamamoto, Hiroshi Takemiya, Yoshio Tanaka, Satoshi Itoh, Satoshi Sekiguchi, Conference: Proceedings of the High Performance Computing and Grid in Asia Pacific Region, Seventh International Conference);920
A Resource Access Decision Service for CORBA-Based Distributed Systems (Co-authors: Konstantin Beznosov, Yi Deng, Bob Blakley, C. Burt, John F. Barkley, Conference: ACSAC);930
Integrating Software Engineering Methods and Petri Nets for the Specification and Prototyping of Complex Information Systems (Co-authors: Yi Deng, Shi-Kuo Chang, Jorge C. A. de Figueiredo, Angelo Perkusich, Conference: Application and Theory of Petri Nets);930
Communication Model to Support Rapid Application Development (Co-authors: Yingbo Wang, Peter J. Clarke, Yi Deng, Conference: Communications in Computing);930
Resettable Zero Knowledge with Concurrent Soundness in the Bare Public-Key Model under Standard Assumption (Co-authors: Yi Deng, Dongdai Lin, Conference: Inscrypt);932
Performance Analysis of Traffic Control System Based on Stochastic Timed Petri Net Models (Co-authors: Jiacun Wang, Chun Jin, Yi Deng, Conference: COMPSAC);930
Architecture-Centered Enterprise System Development and Integration Based on Distributed Object Technology Standard (Co-authors: Kent Wreder, Yi Deng, Conference: COMPSAC);930
A Formal Method for Analyzing Software Architecture Models in SAM (Co-authors: Huiqun Yu, Xudong He, Yi Deng, Lian Mo, Conference: COMPSAC);930
A Communication Virtual Machine (Co-authors: Yi Deng, Seyed Masoud Sadjadi, Peter J. Clarke, Chi Zhang, Vagelis Hristidis, Raju Rangaswami, Nagarajan Prabakar, Conference: COMPSAC (1));930
A HyperNet Model for Large Hypertext Systems (Co-authors: Yi Deng, Shi-Kuo Chang, Conference: DASFAA);930
Towards a business continuity information network for rapid disaster recovery (Co-authors: Khalid Saleem, Steven Luis, Yi Deng, Shu-Ching Chen, Vagelis Hristidis, Tao Li, Conference: DG.O);930
A Fast Line Segment Based Dense Stereo Algorithm Using Tree Dynamic Programming (Co-authors: Yi Deng, Xueyin Lin, Conference: ECCV (3));936
Instance-Dependent Verifiable Random Functions and Their Application to Simultaneous Resettability (Co-authors: Yi Deng, Dongdai Lin, Conference: EUROCRYPT);932
Multi-level specification and protocol design for distributed multimedia communication (Co-authors: Taieb Znati, Yi Deng, Brian Field, Shi-Kuo Chang, Conference: COOCS);930
Integrated Architectural Modeling and Analysis for High-Assurance Command and Control System Design (Co-authors: Yi Deng, Jiacun Wang, Conference: HASE);930
A Formal Approach to Designing Secure Software Architectures (Co-authors: Huiqun Yu, Xudong He, Yi Deng, Lian Mo, Conference: HASE);930
A Formal Approach for Architectural Modeling and Prototyping of Distributed Real-Time Systems (Co-authors: Yi Deng, Shengkai Lu, Michael Evangelist, Conference: HICSS (1));930
A Symmetric Patch-Based Correspondence Model for Occlusion Handling (Co-authors: Yi Deng, Qiong Yang, Xueyin Lin, Xiaoou Tang, Conference: ICCV);936
A Delay-Optimal Quorum-Based Mutual Exclusion Scheme with Fault-Tolerance Capability (Co-authors: Guohong Cao, Mukesh Singhal, Yi Deng, Naphtali Rishe, Wei Sun, Conference: ICDCS);930
Optimal Deadlock Detection in Distributed Systems Based on Locally Constructed Wait-for Graphs (Co-authors: Shigang Chen, Yi Deng, Paul C. Attie, Wei Sun, Conference: ICDCS);930
Performance Analysis of Traffic Networks Based on Stochastic Timed Petri Net Models (Co-authors: Jiacun Wang, Chun Jin, Yi Deng, Conference: ICECCS);930
Incremental Architectural Modeling and Verification of Real-Time Concurrent Systems (Co-authors: Yi Deng, Jiacun Wang, Rakesh Sinha, Conference: ICFEM);930
Formal Analysis of Real-Time Systems with SAM (Co-authors: Huiqun Yu, Xudong He, Yi Deng, Lian Mo, Conference: ICFEM);930
Panther: An Inexpensive and Integrated Multimedia Environment (Co-authors: Sha Guo, Wei Sun, Yi Deng, Wei Li, Qing Liu, Weiping Zhang, Conference: ICMCS);930
Strengthening QIM-Based Watermarking by Non-uniform Discrete Cosine Transform (Co-authors: Xianfeng Zhao, Bingbing Xia, Yi Deng, Conference: Information Hiding);932
Formal Analysis of Software Security System Architectures (Co-authors: Yi Deng, Jiacun Wang, Jeffrey J. P. Tsai, Conference: ISADS);930
An Architecture for Operating System Support of Distributed Multimedia Systems (Co-authors: Ya Xu, Cyril U. Orji, Yi Deng, Naphtali Rishe, Conference: IW-MMDBMS);930
Modeling and Analyzing SMIL Documents in SAM (Co-authors: Huiqun Yu, Xudong He, Shu Gao, Yi Deng, Conference: ISMSE);930
A Framework for Implementing Role-Based Access Control Using CORBA Security Service (Co-authors: Konstantin Beznosov, Yi Deng, Conference: ACM Workshop on Role-Based Access Control);930
Managing security policies in a distributed environment using eXtensible markup language (XML) (Co-authors: Nathan N. Vuong, Geoffrey Smith, Yi Deng, Conference: SAC);930
A Formalism for Architectural Modeling of Distributed Real-Time Systems (Co-authors: Yi Deng, Wenliang Du, Paul C. Attie, Michael Evangelist, Conference: SEKE);930
Applying Aspect-Orientation in Designing Security Systems: A Case Study (Co-authors: Shu Gao, Yi Deng, Huiqun Yu, Xudong He, Konstantin Beznosov, Kendra Cooper, Conference: SEKE);930
Model checking software architecture specifications in SAM (Co-authors: Xudong He, Junhua Ding, Yi Deng, Conference: SEKE);930
An Environment for Specification, Simulation and Analysis of Distributed Object-Oriented Systems (Co-authors: Shengkai Lu, Yi Deng, Conference: SEKE);930
Integrating Security Administration into Software Architectures Design (Co-authors: Huiqun Yu, Xudong He, Yi Deng, Lian Mo, Conference: SEKE);930
Formal Software Architecture Design of Secure Distributed Systems (Co-authors: Huiqun Yu, Xudong He, Shu Gao, Yi Deng, Conference: SEKE);930
Executable Specifications for the Design of Object-Oriented Systems (Co-authors: Yi Deng, Raimund K. Ege, Wei Sun, Conference: SEKE);930
Intermediate Executable Architectural Specifications for KBSA, Part II (Co-authors: Yi Deng, Conference: SEKE);934
Semantic query optimization by class reference reduction in object- oriented databases (Co-authors: Sha Guo, Wei Sun, Naphtali Rishe, Yi Deng, Conference: SEKE);930
Achieving a Better Middleware Design through Formal Modeling and Analysis (Co-authors: Weixiang Sun, Tianjun Shi, Gonzalo Argote-Garcia, Yi Deng, Xudong He, Conference: SEKE);930
Design an Interoperable Mobile Agent System Based on Predicate Transition Net Models (Co-authors: Junhua Ding, Dianxiang Xu, Yi Deng, Peter J. Clarke, Xudong He, Conference: SEKE);930
Unifying Multi-Paradigms in Software System Design (Co-authors: Yi Deng, Shi-Kuo Chang, Conference: SEKE);930
Building Global Ecosystem for Collaborative Computing Research and Education (Co-authors: Yi Deng, Conference: SEKE);938
Performance Modeling and Analysis of Software Architectures: An Aspect-Oriented UML Based Approach (Co-authors: Kendra Cooper, Lirong Dai, Yi Deng, Conference: Software Engineering Research and Practice);930
Developing a Formal Design Analysis Framework (Co-authors: Kendra Cooper, Lirong Dai, Yi Deng, Jing Dong, Conference: Software Engineering Research and Practice);930
A Component Framework for Resource Management Systems (Co-authors: Jing Dong, Rucha Khisti, Kendra Cooper, Yi Deng, Conference: Software Engineering Research and Practice);930
An Instant and Accurate Estimation Method for Joins and Selection in a Retrieval-Intensive Environment (Co-authors: Wei Sun, Yibei Ling, Naphtali Rishe, Yi Deng, Conference: SIGMOD Conference);930
A Visual Approach to XML Document Design and Transformation (Co-authors: Kang Zhang, Da-Qian Zhang, Yi Deng, Conference: HCC);930
A flexible approach for electronic medical records exchange (Co-authors: Vagelis Hristidis, Peter J. Clarke, Nagarajan Prabakar, Yi Deng, Jeffrey A. White, Redmond P. Burke, Conference: HIKM);930
Automatic Generation of User-Centric Multimedia Communication Services (Co-authors: Raju Rangaswami, Seyed Masoud Sadjadi, Nagarajan Prabakar, Yi Deng, Conference: IPCCC);930
Characterizing and Detecting Virus Replication (Co-authors: Jose Andre Morales, Peter J. Clarke, Yi Deng, Conference: ICONS);930
A Self-Configuring Communication Virtual Machine (Co-authors: Seyed Masoud Sadjadi, Selim Kalayci, Yi Deng, Conference: ICNSC);930
Integrated Architectural Modeling and Analysis for High-Assurance Command and Control System Design (Co-authors: Yi Deng, Jiacun Wang, Conference: Ann. Software Eng.);930
Graphical Transformation of Multimedia XML Documents (Co-authors: Kang Zhang, Da-Qian Zhang, Yi Deng, Conference: Ann. Software Eng.);930
A Framework for Developing and Analyzing Software Architecture Specifications in SAM (Co-authors: Xudong He, Yi Deng, Conference: Comput. J.);930
